Salary_id,iso_alpha2,Job_id,percentile_25,percentile_25_GBP,percentile_50,percentile_50_GBP,percentile_75,percentile_75_GBP
4721,JM,PROJECT-MANAGER,15001.1,77.6808,18542.7,96.0204,22920.4,118.69
4722,JM,QA-ENGINEER,11821.7,61.2171,14573.2,75.465,17965,93.029
4723,JM,RECEPTIONIST,6117.25,31.6772,7409.19,38.3674,8973.98,46.4704
4724,JM,RESEARCH-SCIENTIST,12802.5,66.2959,16408.4,84.9684,21029.9,108.9
4725,JM,SALES-MANAGER,12785.4,66.2071,16898.1,87.5042,22333.8,115.652
4726,JM,SOFTWARE-ENGINEER,15046.4,77.9156,18339.4,94.9679,22353.1,115.752
4727,JM,SYSTEMS-ADMINISTRATOR,17071,88.3995,28500.9,147.588,47583.8,246.405
4728,JM,TEACHER,10922.6,56.5612,19282.8,99.8531,34041.8,176.28
4729,JM,UX-DESIGNER,13318.8,68.9695,16331,84.5677,20024.5,103.694
4730,JM,WAITER,3482.67,18.0345,5331.1,27.6063,8160.59,42.2584
4731,JM,WEB-DESIGNER,9690.92,50.1829,11858.3,61.4063,14510.4,75.1399
4732,JM,WEB-DEVELOPER,12210.3,63.2289,15129.7,78.3467,18747.1,97.079
4733,JP,ACCOUNT-MANAGER,30228.1,160.661,44496.4,236.495,65499.5,348.126
4734,JP,ACCOUNTANT,33489,177.992,39771.9,211.385,47233.6,251.044
4735,JP,ADMINISTRATIVE-ASSISTANT,24853,132.092,29930.7,159.08,36045.8,191.582
4736,JP,ARCHITECT,33325.8,177.125,41266.5,219.329,51099.2,271.589
4737,JP,ATTORNEY,56904.4,302.444,76845.4,408.429,103774,551.554
4738,JP,BUSINESS-ANALYST,37659.2,200.156,45175.3,240.104,54191.5,288.025
4739,JP,BUSINESS-DEVELOPMENT,23919.8,127.132,41922.1,222.814,73473.2,390.506
4740,JP,C-LEVEL-EXECUTIVE,53373.3,283.676,80020.2,425.303,119971,637.638
4741,JP,CASHIER,11587.4,61.5862,16233.2,86.2783,22741.6,120.87
4742,JP,CHEF,29835.1,158.572,36645.9,194.771,45011.5,239.234
4743,JP,CHEMICAL-ENGINEER,46858.6,249.051,56780.3,301.784,68802.8,365.683
4744,JP,CIVIL-ENGINEER,4706.16,25.013,14710.3,78.1844,45980.9,244.386
4745,JP,CONTENT-MARKETING,29026.6,154.275,36342.5,193.158,45502.3,241.842
4746,JP,COPYWRITER,23690.7,125.915,29131.4,154.832,35821.7,190.39
4747,JP,CUSTOMER-SUPPORT,18490.7,98.2768,23772.9,126.351,30564,162.446
4748,JP,DATA-ANALYST,26629.6,141.535,32049,170.339,38571.4,205.005
4749,JP,DATA-SCIENTIST,48964,260.241,59149.4,314.376,71453.5,379.771
4750,JP,DENTIST,75782,402.777,98694.1,524.553,128534,683.148
4751,JP,ELECTRICAL-ENGINEER,12222.2,64.9602,28689.3,152.482,67343,357.924
4752,JP,EXECUTIVE-ASSISTANT,25639.8,136.274,31011.5,164.824,37508.6,199.356
4753,JP,FASHION-DESIGNER,37120.2,197.292,47918.9,254.686,61859.1,328.777
4754,JP,FINANCE-MANAGER,54649.7,290.46,69033.9,366.911,87204.3,463.486
4755,JP,FINANCIAL-ANALYST,29619,157.423,39862.4,211.866,53648.5,285.138
4756,JP,GRAPHIC-DESIGNER,24357.3,129.458,32092.2,170.568,42283.4,224.734
4757,JP,HARDWARE-ENGINEER,47305,251.423,57473.1,305.466,69826.7,371.125
4758,JP,HUMAN-RESOURCES-MANAGER,39119.9,207.92,47771.1,253.9,58335.4,310.049
4759,JP,IT-MANAGER,48372.8,257.099,68335.5,363.199,96536.5,513.086
4760,JP,INDUSTRIAL-DESIGNER,16589.1,88.1703,20378.7,108.312,25034.1,133.055
4761,JP,INTERIOR-DESIGNER,22423.7,119.181,27057,143.806,32647.6,173.52
4762,JP,LECTURER,33874.5,180.041,41741.5,221.854,51435.6,273.377
4763,JP,MARKETING-MANAGER,34841.4,185.18,45993.7,244.454,60715.8,322.701
4764,JP,MECHANICAL-ENGINEER,23009.6,122.295,42744.6,227.185,79406.1,422.039
4765,JP,MOBILE-DEVELOPER,40243.4,213.891,50331.9,267.511,62949.5,334.573
4766,JP,NURSE,30161.6,160.307,33554.1,178.338,37328.1,198.396
4767,JP,OFFICE-MANAGER,46082.9,244.928,56339.4,299.441,68878.8,366.087
4768,JP,OPERATIONS-MANAGER,33255.6,176.751,58949.1,313.311,104494,555.378
4769,JP,PHARMACIST,75435.4,400.935,84036.5,446.649,93618.3,497.576
4770,JP,PHYSICIAN,56801.4,301.896,77389.8,411.322,105441,560.412
4771,JP,POSTDOCTORAL-RESEARCHER,27106.7,144.071,30656.8,162.939,34671.7,184.278
4772,JP,PRODUCT-MANAGER,48651.1,258.578,59786.4,317.761,73470.5,390.491
4773,JP,PROJECT-MANAGER,12042.8,64.0069,28709.6,152.59,68442.3,363.767
4774,JP,QA-ENGINEER,37657.2,200.146,46420.8,246.724,57223.9,304.142
4775,JP,RECEPTIONIST,23133.3,122.952,28018.3,148.916,33934.9,180.362
4776,JP,RESEARCH-SCIENTIST,36985.2,196.574,47400.7,251.932,60749.4,322.88
4777,JP,SALES-MANAGER,40701,216.324,53793.2,285.908,71096.8,377.875
4778,JP,SOFTWARE-ENGINEER,26598.2,141.368,43300.7,230.141,70491.7,374.659
4779,JP,SYSTEMS-ADMINISTRATOR,58298.3,309.852,70162.8,372.911,84442,448.804
4780,JP,TEACHER,27845.7,147.998,32887.6,174.796,38842.5,206.445
4781,JP,UX-DESIGNER,28457.9,151.252,34893.4,185.456,42784.2,227.396
4782,JP,WAITER,9551.51,50.7657,14620.2,77.7057,22378.8,118.942
4783,JP,WEB-DESIGNER,33012.8,175.461,40395.1,214.698,49428.3,262.709
4784,JP,WEB-DEVELOPER,36785.5,195.513,47001.1,249.808,60053.8,319.182
4785,JE,ACCOUNT-MANAGER,49043.2,49043.2,61402.7,61402.7,76876.9,76876.9
4786,JE,ACCOUNTANT,39143.7,39143.7,46487.7,46487.7,55209.7,55209.7
4787,JE,ADMINISTRATIVE-ASSISTANT,30553.4,30553.4,36795.7,36795.7,44313.3,44313.3
4788,JE,ARCHITECT,66767.1,66767.1,82675.7,82675.7,102375,102375
4789,JE,ATTORNEY,53425.6,53425.6,72147.4,72147.4,97429.9,97429.9
4790,JE,BUSINESS-ANALYST,53651.9,53651.9,64360,64360,77205.4,77205.4
4791,JE,BUSINESS-DEVELOPMENT,48377.8,48377.8,64093.5,64093.5,84914.5,84914.5
4792,JE,C-LEVEL-EXECUTIVE,88554,88554,132765,132765,199049,199049
4793,JE,CASHIER,14180.7,14180.7,19866.4,19866.4,27831.8,27831.8
4794,JE,CHEF,36513.2,36513.2,44848.4,44848.4,55086.3,55086.3
4795,JE,CHEMICAL-ENGINEER,60405.7,60405.7,73195.9,73195.9,88694.3,88694.3
4796,JE,CIVIL-ENGINEER,53535,53535,63822,63822,76085.7,76085.7
4797,JE,CONTENT-MARKETING,36934.2,36934.2,46243.4,46243.4,57899,57899
4798,JE,COPYWRITER,36644.9,36644.9,45060.1,45060.1,55407.7,55407.7
4799,JE,CUSTOMER-SUPPORT,30632.7,30632.7,39383.7,39383.7,50634.6,50634.6
4800,JE,DATA-ANALYST,44004.4,44004.4,52959.4,52959.4,63736.9,63736.9
4801,JE,DATA-SCIENTIST,86816.2,86816.2,104875,104875,126690,126690
4802,JE,DENTIST,92743.6,92743.6,120784,120784,157302,157302
4803,JE,ELECTRICAL-ENGINEER,58300.6,58300.6,69506.9,69506.9,82867.3,82867.3
4804,JE,EXECUTIVE-ASSISTANT,43291.2,43291.2,52361.1,52361.1,63331.2,63331.2
4805,JE,FASHION-DESIGNER,45428,45428,58643.8,58643.8,75704.3,75704.3
4806,JE,FINANCE-MANAGER,61244.8,61244.8,77364.6,77364.6,97727,97727
4807,JE,FINANCIAL-ANALYST,47211.6,47211.6,54944.4,54944.4,63943.7,63943.7
4808,JE,GRAPHIC-DESIGNER,33366.2,33366.2,39730.9,39730.9,47309.8,47309.8
4809,JE,HARDWARE-ENGINEER,59591.4,59591.4,72400.5,72400.5,87963,87963
4810,JE,HUMAN-RESOURCES-MANAGER,54817.8,54817.8,66940.4,66940.4,81743.9,81743.9
4811,JE,IT-MANAGER,63574.4,63574.4,77902.8,77902.8,95460.6,95460.6
4812,JE,INDUSTRIAL-DESIGNER,51722.9,51722.9,63538.1,63538.1,78052.1,78052.1
4813,JE,INTERIOR-DESIGNER,44128.5,44128.5,53246.5,53246.5,64248.4,64248.4
4814,JE,LECTURER,42850.8,42850.8,52802.6,52802.6,65065.7,65065.7
4815,JE,MARKETING-MANAGER,52793.7,52793.7,66310.5,66310.5,83288,83288
4816,JE,MECHANICAL-ENGINEER,55480.4,55480.4,65048.7,65048.7,76267.2,76267.2
4817,JE,MOBILE-DEVELOPER,54074.4,54074.4,67629.9,67629.9,84583.5,84583.5
4818,JE,NURSE,58256.5,58256.5,64808.9,64808.9,72098.3,72098.3
4819,JE,OFFICE-MANAGER,34387,34387,42040.7,42040.7,51397.7,51397.7
4820,JE,OPERATIONS-MANAGER,47822.9,47822.9,60949.4,60949.4,77679,77679
4821,JE,PHARMACIST,92319.4,92319.4,102846,102846,114572,114572
4822,JE,PHYSICIAN,116214,116214,158337,158337,215727,215727
4823,JE,POSTDOCTORAL-RESEARCHER,38182.7,38182.7,43183.4,43183.4,48839.2,48839.2
4824,JE,PRODUCT-MANAGER,65271.4,65271.4,80210.9,80210.9,98569.8,98569.8
4825,JE,PROJECT-MANAGER,58477.6,58477.6,72283,72283,89347.6,89347.6
4826,JE,QA-ENGINEER,46085.5,46085.5,56810.7,56810.7,70032,70032
4827,JE,RECEPTIONIST,23848.8,23848.8,28884.8,28884.8,34984.2,34984.2
4828,JE,RESEARCH-SCIENTIST,49909.2,49909.2,63964.4,63964.4,81977.9,81977.9
4829,JE,SALES-MANAGER,49840.7,49840.7,65872.7,65872.7,87061.6,87061.6
4830,JE,SOFTWARE-ENGINEER,58655.2,58655.2,71492.3,71492.3,87139,87139
4831,JE,SYSTEMS-ADMINISTRATOR,47145.8,47145.8,56740.7,56740.7,68288.3,68288.3
4832,JE,TEACHER,33713.8,33713.8,41697,41697,51570.5,51570.5
4833,JE,UX-DESIGNER,51920.7,51920.7,63662.4,63662.4,78059.4,78059.4
4834,JE,WAITER,13577.5,13577.5,20782.7,20782.7,31811.6,31811.6
4835,JE,WEB-DESIGNER,37778.5,37778.5,46226.5,46226.5,56563.6,56563.6
4836,JE,WEB-DEVELOPER,47598.1,47598.1,58978.8,58978.8,73080.6,73080.6
4837,JO,ACCOUNT-MANAGER,14195.5,15911.6,17773.4,19921.9,22252.9,24943
4838,JO,ACCOUNTANT,11330.3,12700,13456.4,15083.1,15981.4,17913.3
4839,JO,ADMINISTRATIVE-ASSISTANT,8843.47,9912.52,10650.7,11938.2,12827.2,14377.8
4840,JO,ARCHITECT,19326.4,21662.7,23931.3,26824.3,29633.5,33215.8
4841,JO,ATTORNEY,15464.4,17333.9,20883.7,23408.2,28202,31611.2
4842,JO,BUSINESS-ANALYST,15530.2,17407.5,18629.7,20881.8,22347.9,25049.4
4843,JO,BUSINESS-DEVELOPMENT,14003.4,15696.2,18552.6,20795.3,24579.6,27550.9
4844,JO,C-LEVEL-EXECUTIVE,25633.1,28731.8,38430.5,43076.2,57617.2,64582.2
4845,JO,CASHIER,4104.63,4600.82,5750.46,6445.6,8056.2,9030.08
4846,JO,CHEF,10568.9,11846.6,12981.7,14550.9,15945.2,17872.7
4847,JO,CHEMICAL-ENGINEER,17485.1,19598.8,21187.5,23748.7,25673.7,28777.3
4848,JO,CIVIL-ENGINEER,9743.58,10921.4,19143.3,21457.4,37610.9,42157.5
4849,JO,CONTENT-MARKETING,10690.8,11983.1,13385.4,15003.5,16759.3,18785.2
4850,JO,COPYWRITER,10607.1,11889.3,13043,14619.7,16038.4,17977.2
4851,JO,CUSTOMER-SUPPORT,8866.67,9938.52,11399.7,12777.8,14656.4,16428.2
4852,JO,DATA-ANALYST,12737.4,14277.2,15329.6,17182.7,18449.3,20679.6
4853,JO,DATA-SCIENTIST,25129.9,28167.8,30357.4,34027.1,36672.2,41105.3
4854,JO,DENTIST,26845.6,30090.8,34962.3,39188.7,45533.1,51037.3
4855,JO,ELECTRICAL-ENGINEER,16875.4,18915.3,20119.3,22551.4,23986.8,26886.5
4856,JO,EXECUTIVE-ASSISTANT,12530.7,14045.5,15156.1,16988.3,18331.6,20547.6
4857,JO,FASHION-DESIGNER,13149.6,14739.2,16975,19027.1,21913.3,24562.3
4858,JO,FINANCE-MANAGER,17727.9,19871,22394,25101.1,28288.2,31707.9
4859,JO,FINANCIAL-ANALYST,13665.7,15317.7,15904.3,17826.8,18509.5,20747
4860,JO,GRAPHIC-DESIGNER,9657.75,10825.2,11500.2,12890.4,13694,15349.4
4861,JO,HARDWARE-ENGINEER,17249.1,19334.2,20956.9,23490.3,25461.8,28539.8
4862,JO,HUMAN-RESOURCES-MANAGER,16326.5,18300.2,23715.9,26582.8,34449.7,38614.1
4863,JO,IT-MANAGER,16435.8,18422.7,26047.8,29196.6,41281.1,46271.4
4864,JO,INDUSTRIAL-DESIGNER,14971.1,16780.9,18391.4,20614.6,22592.9,25324.1
4865,JO,INTERIOR-DESIGNER,12773,14317.1,15412.4,17275.5,18597.2,20845.3
4866,JO,LECTURER,12403.7,13903.2,15284.4,17132.1,18834.2,21110.9
4867,JO,MARKETING-MANAGER,15281.8,17129.2,19194.3,21514.6,24108.4,27022.8
4868,JO,MECHANICAL-ENGINEER,16059.2,18000.5,18829,21105.1,22076.4,24745.1
4869,JO,MOBILE-DEVELOPER,15652.2,17544.3,19575.9,21942.3,24483.2,27442.9
4870,JO,NURSE,16863.1,18901.6,18759.7,21027.4,20869.5,23392.4
4871,JO,OFFICE-MANAGER,9953.65,11156.9,12169.1,13640.2,14877.7,16676.2
4872,JO,OPERATIONS-MANAGER,13842.8,15516.2,17642.4,19775.1,22484.9,25203
4873,JO,PHARMACIST,26723.4,29953.9,29770,33368.8,33164,37173.1
4874,JO,PHYSICIAN,33639.2,37705.7,45832.2,51372.6,62444.7,69993.3
4875,JO,POSTDOCTORAL-RESEARCHER,11051.9,12387.9,12499.7,14010.7,14137.2,15846.1
4876,JO,PRODUCT-MANAGER,18893.3,21177.2,23217.8,26024.5,28532.1,31981.2
4877,JO,PROJECT-MANAGER,16927,18973.2,20923,23452.3,25862.4,28988.8
4878,JO,QA-ENGINEER,13339.5,14952.1,16444.1,18431.9,20271.1,22721.6
4879,JO,RECEPTIONIST,6902.93,7737.39,8360.78,9371.47,10126.5,11350.7
4880,JO,RESEARCH-SCIENTIST,14446.9,16193.3,18515.3,20753.5,23729.4,26597.9
4881,JO,SALES-MANAGER,14426.7,16170.7,19067.4,21372.3,25200.8,28247.2
4882,JO,SOFTWARE-ENGINEER,16978.6,19031,20694.4,23196,25223.5,28272.6
4883,JO,SYSTEMS-ADMINISTRATOR,13646.6,15296.3,16424,18409.4,19766.6,22156.1
4884,JO,TEACHER,9758.87,10938.6,12069.6,13528.7,14927.6,16732.1
4885,JO,UX-DESIGNER,15028.6,16845.3,18427.5,20655.1,22595.1,25326.6
4886,JO,WAITER,3929.53,4404.56,6015.23,6742.38,9207.95,10321
4887,JO,WEB-DESIGNER,10935.2,12257.1,13380.6,14998.2,16372.9,18352.2
4888,JO,WEB-DEVELOPER,13777.6,15443.2,17071.9,19135.7,21153.9,23711.1
4889,KZ,ACCOUNT-MANAGER,7257.72,12.5263,9087.11,15.6836,11377.6,19.6369
4890,KZ,ACCOUNTANT,5792.94,9.99817,6879.74,11.8739,8170.42,14.1015
4891,KZ,ADMINISTRATIVE-ASSISTANT,4521.71,7.80411,5445.53,9.39856,6558.1,11.3188
4892,KZ,ARCHITECT,9881.04,17.0539,12235.5,21.1176,15151,26.1495
4893,KZ,ATTORNEY,7906.39,13.6458,10677.1,18.4279,14418.8,24.8858
4894,KZ,BUSINESS-ANALYST,7940.15,13.7041,9524.81,16.4391,11425.7,19.7199
4895,KZ,BUSINESS-DEVELOPMENT,7159.5,12.3567,9485.43,16.3711,12567,21.6897
4896,KZ,C-LEVEL-EXECUTIVE,13105.8,22.6196,19648.9,33.9125,29458.6,50.8433
4897,KZ,CASHIER,2098.26,3.62144,2939.77,5.07381,4118.76,7.10866
4898,KZ,CHEF,5403.27,9.32562,6636.87,11.4547,8152.12,14.0699
4899,KZ,CHEMICAL-ENGINEER,8939.81,15.4294,10832.7,18.6964,13126.4,22.6552
4900,KZ,CIVIL-ENGINEER,7922.97,13.6744,9445.42,16.3021,11260.4,19.4346
4901,KZ,CONTENT-MARKETING,5465.62,9.43324,6843.41,11.8112,8568.5,14.7886
4902,KZ,COPYWRITER,5422.97,9.35962,6668.45,11.5092,8199.99,14.1525
4903,KZ,CUSTOMER-SUPPORT,4533.38,7.82426,5828.54,10.0596,7493.72,12.9336
4904,KZ,DATA-ANALYST,6512.08,11.2393,7837.45,13.5268,9432.58,16.2799
4905,KZ,DATA-SCIENTIST,12848.3,22.1752,15521.1,26.7882,18749.9,32.3608
4906,KZ,DENTIST,13725.4,23.6889,17875.2,30.8512,23279.7,40.179
4907,KZ,ELECTRICAL-ENGINEER,8628.28,14.8917,10286.7,17.7541,12263.9,21.1666
4908,KZ,EXECUTIVE-ASSISTANT,6406.6,11.0573,7749.01,13.3742,9372.69,16.1765
4909,KZ,FASHION-DESIGNER,6723.22,11.6038,8679.13,14.9795,11204,19.3373
4910,KZ,FINANCE-MANAGER,9064.08,15.6439,11449.7,19.7614,14463.3,24.9625
4911,KZ,FINANCIAL-ANALYST,6986.71,12.0585,8131.22,14.0339,9463.21,16.3328
4912,KZ,GRAPHIC-DESIGNER,4937.88,8.52239,5879.74,10.148,7001.25,12.0836
4913,KZ,HARDWARE-ENGINEER,8819.27,15.2214,10715.1,18.4934,13018.4,22.4688
4914,KZ,HUMAN-RESOURCES-MANAGER,8112.58,14.0017,9906.72,17.0982,12097.7,20.8796
4915,KZ,IT-MANAGER,9408.57,16.2385,11529.2,19.8985,14127.9,24.3836
4916,KZ,INDUSTRIAL-DESIGNER,7654.69,13.2114,9403.44,16.2296,11551.7,19.9373
4917,KZ,INTERIOR-DESIGNER,6530.65,11.2714,7880.18,13.6006,9508.59,16.4111
4918,KZ,LECTURER,6341.35,10.9447,7814.23,13.4868,9629.22,16.6193
4919,KZ,MARKETING-MANAGER,7813.19,13.485,9813.72,16.9377,12326.5,21.2746
4920,KZ,MECHANICAL-ENGINEER,8210.87,14.1713,9626.99,16.6154,11287.3,19.4811
4921,KZ,MOBILE-DEVELOPER,8002.78,13.8122,10009.1,17.2749,12518.3,21.6057
4922,KZ,NURSE,8621.74,14.8804,9591.34,16.5539,10670,18.4156
4923,KZ,OFFICE-MANAGER,5088.83,8.78293,6221.51,10.7378,7606.3,13.1279
4924,KZ,OPERATIONS-MANAGER,7077.11,12.2145,9019.95,15.5677,11496.2,19.8415
4925,KZ,PHARMACIST,13662.4,23.5803,15220.6,26.2695,16956.4,29.2655
4926,KZ,PHYSICIAN,17199.3,29.6847,23433.6,40.4446,31927.6,55.1046
4927,KZ,POSTDOCTORAL-RESEARCHER,5650.52,9.75235,6390.74,11.0299,7227.93,12.4748
4928,KZ,PRODUCT-MANAGER,9659.75,16.672,11870.7,20.4879,14587.7,25.1772
4929,KZ,PROJECT-MANAGER,8654.17,14.9364,10697.4,18.4629,13223.1,22.8221
4930,KZ,QA-ENGINEER,6820.32,11.7713,8407.48,14.5107,10364,17.8874
4931,KZ,RECEPTIONIST,3528.99,6.09076,4274.4,7.37728,5177.25,8.93554
4932,KZ,RESEARCH-SCIENTIST,7385.94,12.7475,9466.26,16.338,12132.5,20.9398
4933,KZ,SALES-MANAGER,7376.02,12.7304,9748.85,16.8258,12885,22.2385
4934,KZ,SOFTWARE-ENGINEER,8680.66,14.9821,10580.6,18.2613,12896.4,22.2581
4935,KZ,SYSTEMS-ADMINISTRATOR,6976.98,12.0417,8397.12,14.4928,10106.3,17.4427
4936,KZ,TEACHER,4989.1,8.61079,6170.74,10.6502,7632.24,13.1727
4937,KZ,UX-DESIGNER,7683.85,13.2617,9421.48,16.2607,11552.1,19.938
4938,KZ,WAITER,2009.17,3.46767,3075.45,5.30798,4707.6,8.12494
4939,KZ,WEB-DESIGNER,5591.05,9.64971,6841.32,11.8076,8371.17,14.448
4940,KZ,WEB-DEVELOPER,7044.21,12.1578,8728.55,15.0648,10815.6,18.667
4941,KE,ACCOUNT-MANAGER,12795.6,66.2721,19677.4,101.915,30260.3,156.727
4942,KE,ACCOUNTANT,4776.42,24.7385,8326.44,43.1251,14515,75.1773
4943,KE,ADMINISTRATIVE-ASSISTANT,5425.26,28.099,9803.46,50.775,17714.9,91.7506
4944,KE,ARCHITECT,15956.2,82.6417,19758.1,102.333,24465.9,126.716
4945,KE,ATTORNEY,12767.6,66.127,17241.9,89.3009,23284.3,120.596
4946,KE,BUSINESS-ANALYST,12822.1,66.4093,15381.1,79.6634,18450.9,95.5627
4947,KE,BUSINESS-DEVELOPMENT,13320.1,68.9888,24334.5,126.036,44456.8,230.255
4948,KE,C-LEVEL-EXECUTIVE,79965.2,414.163,119491,618.877,178553,924.777
4949,KE,CASHIER,3388.9,17.5521,4747.64,24.5894,6651.15,34.4483
4950,KE,CHEF,8725.65,45.1927,10717.8,55.5107,13164.8,68.1844
4951,KE,CHEMICAL-ENGINEER,14436.2,74.7696,17492.9,90.6011,21196.8,109.785
4952,KE,CIVIL-ENGINEER,7655.98,39.6526,16001.9,82.8785,33445.8,173.226
4953,KE,CONTENT-MARKETING,8826.47,45.7149,11051.2,57.2376,13836.8,71.6647
4954,KE,COPYWRITER,8757.17,45.356,10768.4,55.7729,13241.6,68.5822
4955,KE,CUSTOMER-SUPPORT,4385.57,22.7142,8033.46,41.6077,14715.7,76.2167
4956,KE,DATA-ANALYST,9035.04,46.7952,21050.8,109.028,49046.4,254.026
4957,KE,DATA-SCIENTIST,20748,107.46,25063.7,129.812,30277.2,156.814
4958,KE,DENTIST,22164.4,114.796,28865.7,149.504,37593.1,194.706
4959,KE,ELECTRICAL-ENGINEER,13932.8,72.1621,16611.1,86.0336,19804.2,102.572
4960,KE,EXECUTIVE-ASSISTANT,12557.3,65.038,18149.3,94.0003,26231.4,135.86
4961,KE,FASHION-DESIGNER,10856.5,56.229,14014.8,72.5867,18091.8,93.7029
4962,KE,FINANCE-MANAGER,16692.3,86.4545,31234.7,161.774,58446.3,302.711
4963,KE,FINANCIAL-ANALYST,11515.8,59.6437,23423.7,121.318,47645,246.767
4964,KE,GRAPHIC-DESIGNER,7973.81,41.2987,9494.75,49.1761,11305.8,58.556
4965,KE,HARDWARE-ENGINEER,14241.2,73.7592,17302.3,89.6139,21021.5,108.876
4966,KE,HUMAN-RESOURCES-MANAGER,9331.44,48.3303,14705,76.1615,23172.9,120.019
4967,KE,IT-MANAGER,18436.7,95.4893,27807.3,144.022,41940.6,217.223
4968,KE,INDUSTRIAL-DESIGNER,12361.1,64.022,15184.9,78.6469,18653.6,96.6127
4969,KE,INTERIOR-DESIGNER,10545.9,54.6204,12725,65.9067,15354.4,79.5249
4970,KE,LECTURER,10240.6,53.039,12619,65.3573,15549.7,80.5366
4971,KE,MARKETING-MANAGER,15691.2,81.2693,29953.8,155.139,57180.3,296.154
4972,KE,MECHANICAL-ENGINEER,10587,54.8331,12484.8,64.6622,14722.7,76.2533
4973,KE,MOBILE-DEVELOPER,12922.7,66.9305,16162.2,83.709,20213.9,104.694
4974,KE,NURSE,13922.3,72.1077,15488.2,80.2181,17230.3,89.2407
4975,KE,OFFICE-MANAGER,8217.6,42.5614,10046.7,52.0346,12282.9,63.6165
4976,KE,OPERATIONS-MANAGER,20185.8,104.548,36833.8,190.773,67211.8,348.11
4977,KE,PHARMACIST,22063.3,114.272,24578.9,127.302,27381.3,141.816
4978,KE,PHYSICIAN,27773.6,143.847,37840.6,195.988,51556.6,267.027
4979,KE,POSTDOCTORAL-RESEARCHER,9124.82,47.2601,10320,53.4502,11671.7,60.451
4980,KE,PRODUCT-MANAGER,15598.9,80.7911,19169.3,99.2834,23557,122.008
4981,KE,PROJECT-MANAGER,13975.1,72.381,17274.4,89.4692,21352.7,110.592
4982,KE,QA-ENGINEER,11013.7,57.0431,13576.8,70.3182,16736.4,86.6826
4983,KE,RECEPTIONIST,2405.41,12.4583,4268.82,22.1095,7575.74,39.237
4984,KE,RESEARCH-SCIENTIST,11927.4,61.7756,15286.5,79.1734,19591.6,101.471
4985,KE,SALES-MANAGER,20557.2,106.472,28663.4,148.456,39966,206.996
4986,KE,SOFTWARE-ENGINEER,9919.08,51.3738,16858.4,87.3148,28652.6,148.4
4987,KE,SYSTEMS-ADMINISTRATOR,7644.62,39.5938,11915.2,61.7125,18571.6,96.1878
4988,KE,TEACHER,8056.7,41.728,9964.72,51.6102,12324.6,63.8328
4989,KE,UX-DESIGNER,12408.3,64.2664,15214.5,78.8005,18655.3,96.6215
4990,KE,WAITER,3244.59,16.8047,4966.42,25.7225,7601.98,39.3729
4991,KE,WEB-DESIGNER,9028.53,46.7614,11047.3,57.2173,13517.5,70.0111
4992,KE,WEB-DEVELOPER,11375.2,58.9154,14095.1,73.0025,17465.3,90.4578
4993,XK,ACCOUNT-MANAGER,6650.05,5775.21,8326.02,7230.69,10424.4,9053
4994,XK,ACCOUNTANT,5307.83,4609.56,6303.55,5474.29,7486.07,6501.24
4995,XK,ADMINISTRATIVE-ASSISTANT,4142.54,3597.57,4989.17,4332.82,6008.82,5218.33
4996,XK,ARCHITECT,9053.5,7862.47,11210.8,9735.97,13882.2,12055.9
4997,XK,ATTORNEY,7244.19,6291.18,9782.87,8495.89,13211.2,11473.2
4998,XK,BUSINESS-ANALYST,7275.09,6318.02,8727.01,7578.94,10468.7,9091.5
4999,XK,BUSINESS-DEVELOPMENT,6559.99,5696.99,8690.96,7547.62,11514.2,9999.43
5000,XK,C-LEVEL-EXECUTIVE,12007.9,10428.2,18003.1,15634.7,26991.5,23440.7
5001,XK,CASHIER,1922.69,1669.76,2693.62,2339.26,3773.65,3277.21
5002,XK,CHEF,4950.92,4299.61,6081.16,5281.15,7469.41,6486.77
5003,XK,CHEMICAL-ENGINEER,8190.78,7113.25,9925.17,8619.47,12026.8,10444.6
5004,XK,CIVIL-ENGINEER,7258.93,6303.98,8653.95,7515.48,10317.1,8959.81
5005,XK,CONTENT-MARKETING,5007.91,4349.1,6270.31,5445.42,7850.94,6818.11
5006,XK,COPYWRITER,4968.99,4315.29,6110.14,5306.32,7513.37,6524.95
5007,XK,CUSTOMER-SUPPORT,4153.51,3607.09,5340.18,4637.66,6865.9,5962.66
5008,XK,DATA-ANALYST,5966.84,5181.88,7181.24,6236.51,8642.8,7505.8
5009,XK,DATA-SCIENTIST,11772.6,10223.9,14221.4,12350.5,17179.5,14919.5
5010,XK,DENTIST,12576.2,10921.8,16378.4,14223.8,21330.1,18524
5011,XK,ELECTRICAL-ENGINEER,7905.39,6865.4,9424.89,8185.01,11236.5,9758.26
5012,XK,EXECUTIVE-ASSISTANT,5870.07,5097.83,7100.11,6166.06,8587.91,7458.13
5013,XK,FASHION-DESIGNER,6159.86,5349.5,7951.99,6905.87,10265.5,8915.05
5014,XK,FINANCE-MANAGER,8304.6,7212.09,10490.5,9110.45,13251.8,11508.5
5015,XK,FINANCIAL-ANALYST,6401.28,5559.16,7449.98,6469.9,8670.47,7529.83
5016,XK,GRAPHIC-DESIGNER,4524.32,3929.13,5387.29,4678.57,6414.87,5570.96
5017,XK,HARDWARE-ENGINEER,8080.34,7017.33,9817.38,8525.86,11927.8,10358.7
